"","ID","Vehicles"
"1362",20170826171,87
"1363",20170826181,89
"1364",20170826191,94
"1365",20170826201,94
"1366",20170826211,90
"1367",20170826221,89
"1368",20170826231,84
"1369",20170827001,78
"1370",20170827011,65
"1371",20170827021,56
"1372",20170827031,49
"1373",20170827041,43
"1374",20170827051,40
"1375",20170827061,43
"1376",20170827071,49
"1377",20170827081,55
"1378",20170827091,64
"1379",20170827101,79
"1380",20170827111,89
"1381",20170827121,93
"1382",20170827131,85
"1383",20170827141,91
"1384",20170827151,91
"1385",20170827161,89
"1386",20170827171,89
"1387",20170827181,91
"1388",20170827191,97
"1389",20170827201,97
"1390",20170827211,92
"1391",20170827221,91
"1392",20170827231,86
"1393",20170828001,81
"1394",20170828011,66
"1395",20170828021,58
"1396",20170828031,50
"1397",20170828041,44
"1398",20170828051,42
"1399",20170828061,44
"1400",20170828071,50
"1401",20170828081,56
"1402",20170828091,66
"1403",20170828101,81
"1404",20170828111,92
"1405",20170828121,96
"1406",20170828131,87
"1407",20170828141,94
"1408",20170828151,94
"1409",20170828161,92
"1410",20170828171,92
"1411",20170828181,94
"1412",20170828191,100
"1413",20170828201,99
"1414",20170828211,95
"1415",20170828221,93
"1416",20170828231,88
"1417",20170829001,82
"1418",20170829011,68
"1419",20170829021,59
"1420",20170829031,51
"1421",20170829041,45
"1422",20170829051,42
"1423",20170829061,45
"1424",20170829071,51
"1425",20170829081,57
"1426",20170829091,67
"1427",20170829101,83
"1428",20170829111,94
"1429",20170829121,98
"1430",20170829131,89
"1431",20170829141,95
"1432",20170829151,96
"1433",20170829161,94
"1434",20170829171,94
"1435",20170829181,96
"1436",20170829191,102
"1437",20170829201,101
"1438",20170829211,97
"1439",20170829221,95
"1440",20170829231,90
"1441",20170830001,82
"1442",20170830011,68
"1443",20170830021,59
"1444",20170830031,51
"1445",20170830041,45
"1446",20170830051,42
"1447",20170830061,45
"1448",20170830071,51
"1449",20170830081,57
"1450",20170830091,67
"1451",20170830101,83
"1452",20170830111,94
"1453",20170830121,98
"1454",20170830131,89
"1455",20170830141,95
"1456",20170830151,96
"1457",20170830161,93
"1458",20170830171,94
"1459",20170830181,96
"1460",20170830191,101
"1461",20170830201,101
"1462",20170830211,96
"1463",20170830221,95
"1464",20170830231,90
"1465",20170831001,78
"1466",20170831011,64
"1467",20170831021,56
"1468",20170831031,48
"1469",20170831041,43
"1470",20170831051,40
"1471",20170831061,42
"1472",20170831071,48
"1473",20170831081,54
"1474",20170831091,64
"1475",20170831101,79
"1476",20170831111,89
"1477",20170831121,93
"1478",20170831131,84
"1479",20170831141,90
"1480",20170831151,91
"1481",20170831161,89
"1482",20170831171,89
"1483",20170831181,91
"1484",20170831191,96
"1485",20170831201,96
"1486",20170831211,92
"1487",20170831221,90
"1488",20170831231,85
"1489",20170901001,90
"1490",20170901011,74
"1491",20170901021,65
"1492",20170901031,56
"1493",20170901041,49
"1494",20170901051,47
"1495",20170901061,49
"1496",20170901071,56
"1497",20170901081,63
"1498",20170901091,74
"1499",20170901101,91
"1500",20170901111,103
"1501",20170901121,107
"1502",20170901131,97
"1503",20170901141,105
"1504",20170901151,105
"1505",20170901161,103
"1506",20170901171,103
"1507",20170901181,105
"1508",20170901191,111
"1509",20170901201,111
"1510",20170901211,106
"1511",20170901221,104
"1512",20170901231,98
"1513",20170902001,96
"1514",20170902011,79
"1515",20170902021,69
"1516",20170902031,60
"1517",20170902041,53
"1518",20170902051,50
"1519",20170902061,52
"1520",20170902071,60
"1521",20170902081,67
"1522",20170902091,79
"1523",20170902101,97
"1524",20170902111,110
"1525",20170902121,115
"1526",20170902131,104
"1527",20170902141,112
"1528",20170902151,112
"1529",20170902161,110
"1530",20170902171,110
"1531",20170902181,112
"1532",20170902191,119
"1533",20170902201,119
"1534",20170902211,113
"1535",20170902221,112
"1536",20170902231,105
"1537",20170903001,93
"1538",20170903011,77
"1539",20170903021,67
"1540",20170903031,58
"1541",20170903041,51
"1542",20170903051,48
"1543",20170903061,51
"1544",20170903071,58
"1545",20170903081,65
"1546",20170903091,77
"1547",20170903101,94
"1548",20170903111,106
"1549",20170903121,111
"1550",20170903131,101
"1551",20170903141,108
"1552",20170903151,109
"1553",20170903161,106
"1554",20170903171,106
"1555",20170903181,109
"1556",20170903191,115
"1557",20170903201,115
"1558",20170903211,110
"1559",20170903221,108
"1560",20170903231,102
"1561",20170904001,88
"1562",20170904011,73
"1563",20170904021,63
"1564",20170904031,55
"1565",20170904041,48
"1566",20170904051,46
"1567",20170904061,48
"1568",20170904071,55
"1569",20170904081,61
"1570",20170904091,72
"1571",20170904101,89
"1572",20170904111,101
"1573",20170904121,105
"1574",20170904131,95
"1575",20170904141,102
"1576",20170904151,103
"1577",20170904161,101
"1578",20170904171,101
"1579",20170904181,103
"1580",20170904191,109
"1581",20170904201,109
"1582",20170904211,104
"1583",20170904221,102
"1584",20170904231,96
"1585",20170905001,89
"1586",20170905011,73
"1587",20170905021,64
"1588",20170905031,55
"1589",20170905041,48
"1590",20170905051,46
"1591",20170905061,48
"1592",20170905071,55
"1593",20170905081,62
"1594",20170905091,73
"1595",20170905101,90
"1596",20170905111,101
"1597",20170905121,106
"1598",20170905131,96
"1599",20170905141,103
"1600",20170905151,103
"1601",20170905161,101
"1602",20170905171,101
"1603",20170905181,103
"1604",20170905191,109
"1605",20170905201,109
"1606",20170905211,104
"1607",20170905221,103
"1608",20170905231,97
"1609",20170906001,90
"1610",20170906011,74
"1611",20170906021,65
"1612",20170906031,56
"1613",20170906041,49
"1614",20170906051,46
"1615",20170906061,49
"1616",20170906071,56
"1617",20170906081,63
"1618",20170906091,74
"1619",20170906101,91
"1620",20170906111,102
"1621",20170906121,107
"1622",20170906131,97
"1623",20170906141,104
"1624",20170906151,105
"1625",20170906161,102
"1626",20170906171,102
"1627",20170906181,105
"1628",20170906191,111
"1629",20170906201,111
"1630",20170906211,106
"1631",20170906221,104
"1632",20170906231,98
"1633",20170907001,91
"1634",20170907011,75
"1635",20170907021,65
"1636",20170907031,56
"1637",20170907041,50
"1638",20170907051,47
"1639",20170907061,49
"1640",20170907071,56
"1641",20170907081,63
"1642",20170907091,74
"1643",20170907101,92
"1644",20170907111,103
"1645",20170907121,108
"1646",20170907131,98
"1647",20170907141,105
"1648",20170907151,106
"1649",20170907161,103
"1650",20170907171,103
"1651",20170907181,106
"1652",20170907191,112
"1653",20170907201,112
"1654",20170907211,107
"1655",20170907221,105
"1656",20170907231,99
"1657",20170908001,91
"1658",20170908011,75
"1659",20170908021,66
"1660",20170908031,57
"1661",20170908041,50
"1662",20170908051,47
"1663",20170908061,50
"1664",20170908071,56
"1665",20170908081,63
"1666",20170908091,75
"1667",20170908101,92
"1668",20170908111,104
"1669",20170908121,109
"1670",20170908131,99
"1671",20170908141,106
"1672",20170908151,106
"1673",20170908161,104
"1674",20170908171,104
"1675",20170908181,106
"1676",20170908191,113
"1677",20170908201,112
"1678",20170908211,107
"1679",20170908221,106
"1680",20170908231,100
"1681",20170909001,94
"1682",20170909011,78
"1683",20170909021,68
"1684",20170909031,59
"1685",20170909041,51
"1686",20170909051,49
"1687",20170909061,51
"1688",20170909071,58
"1689",20170909081,66
"1690",20170909091,77
"1691",20170909101,95
"1692",20170909111,107
"1693",20170909121,112
"1694",20170909131,102
"1695",20170909141,109
"1696",20170909151,110
"1697",20170909161,107
"1698",20170909171,107
"1699",20170909181,110
"1700",20170909191,116
"1701",20170909201,116
"1702",20170909211,111
"1703",20170909221,109
"1704",20170909231,103
"1705",20170910001,92
"1706",20170910011,76
"1707",20170910021,66
"1708",20170910031,58
"1709",20170910041,51
"1710",20170910051,48
"1711",20170910061,50
"1712",20170910071,57
"1713",20170910081,64
"1714",20170910091,76
"1715",20170910101,93
"1716",20170910111,105
"1717",20170910121,110
"1718",20170910131,100
"1719",20170910141,107
"1720",20170910151,108
"1721",20170910161,105
"1722",20170910171,105
"1723",20170910181,108
"1724",20170910191,114
"1725",20170910201,114
"1726",20170910211,109
"1727",20170910221,107
"1728",20170910231,101
"1729",20170911001,90
"1730",20170911011,74
"1731",20170911021,65
"1732",20170911031,56
"1733",20170911041,49
"1734",20170911051,46
"1735",20170911061,49
"1736",20170911071,56
"1737",20170911081,62
"1738",20170911091,74
"1739",20170911101,91
"1740",20170911111,102
"1741",20170911121,107
"1742",20170911131,97
"1743",20170911141,104
"1744",20170911151,105
"1745",20170911161,102
"1746",20170911171,102
"1747",20170911181,105
"1748",20170911191,111
"1749",20170911201,110
"1750",20170911211,105
"1751",20170911221,104
"1752",20170911231,98
"1753",20170912001,91
"1754",20170912011,75
"1755",20170912021,66
"1756",20170912031,57
"1757",20170912041,50
"1758",20170912051,47
"1759",20170912061,50
"1760",20170912071,56
"1761",20170912081,63
"1762",20170912091,75
"1763",20170912101,92
"1764",20170912111,104
"1765",20170912121,109
"1766",20170912131,99
"1767",20170912141,106
"1768",20170912151,107
"1769",20170912161,104
"1770",20170912171,104
"1771",20170912181,106
"1772",20170912191,113
"1773",20170912201,112
"1774",20170912211,107
"1775",20170912221,106
"1776",20170912231,100
"1777",20170913001,91
"1778",20170913011,75
"1779",20170913021,66
"1780",20170913031,57
"1781",20170913041,50
"1782",20170913051,47
"1783",20170913061,50
"1784",20170913071,56
"1785",20170913081,63
"1786",20170913091,75
"1787",20170913101,92
"1788",20170913111,104
"1789",20170913121,109
"1790",20170913131,99
"1791",20170913141,106
"1792",20170913151,107
"1793",20170913161,104
"1794",20170913171,104
"1795",20170913181,106
"1796",20170913191,113
"1797",20170913201,112
"1798",20170913211,107
"1799",20170913221,106
"1800",20170913231,100
"1801",20170914001,90
"1802",20170914011,74
"1803",20170914021,65
"1804",20170914031,56
"1805",20170914041,49
"1806",20170914051,46
"1807",20170914061,49
"1808",20170914071,56
"1809",20170914081,63
"1810",20170914091,74
"1811",20170914101,91
"1812",20170914111,103
"1813",20170914121,107
"1814",20170914131,97
"1815",20170914141,104
"1816",20170914151,105
"1817",20170914161,103
"1818",20170914171,103
"1819",20170914181,105
"1820",20170914191,111
"1821",20170914201,111
"1822",20170914211,106
"1823",20170914221,104
"1824",20170914231,98
"1825",20170915001,93
"1826",20170915011,77
"1827",20170915021,67
"1828",20170915031,58
"1829",20170915041,51
"1830",20170915051,48
"1831",20170915061,51
"1832",20170915071,58
"1833",20170915081,65
"1834",20170915091,76
"1835",20170915101,94
"1836",20170915111,106
"1837",20170915121,111
"1838",20170915131,101
"1839",20170915141,108
"1840",20170915151,109
"1841",20170915161,106
"1842",20170915171,106
"1843",20170915181,109
"1844",20170915191,115
"1845",20170915201,115
"1846",20170915211,109
"1847",20170915221,108
"1848",20170915231,102
"1849",20170916001,96
"1850",20170916011,79
"1851",20170916021,69
"1852",20170916031,59
"1853",20170916041,52
"1854",20170916051,49
"1855",20170916061,52
"1856",20170916071,59
"1857",20170916081,66
"1858",20170916091,78
"1859",20170916101,97
"1860",20170916111,109
"1861",20170916121,114
"1862",20170916131,103
"1863",20170916141,111
"1864",20170916151,112
"1865",20170916161,109
"1866",20170916171,109
"1867",20170916181,112
"1868",20170916191,118
"1869",20170916201,118
"1870",20170916211,112
"1871",20170916221,111
"1872",20170916231,105
"1873",20170917001,94
"1874",20170917011,77
"1875",20170917021,68
"1876",20170917031,58
"1877",20170917041,51
"1878",20170917051,49
"1879",20170917061,51
"1880",20170917071,58
"1881",20170917081,65
"1882",20170917091,77
"1883",20170917101,95
"1884",20170917111,107
"1885",20170917121,112
"1886",20170917131,102
"1887",20170917141,109
"1888",20170917151,110
"1889",20170917161,107
"1890",20170917171,107
"1891",20170917181,110
"1892",20170917191,116
"1893",20170917201,116
"1894",20170917211,110
"1895",20170917221,109
"1896",20170917231,103
"1897",20170918001,97
"1898",20170918011,80
"1899",20170918021,69
"1900",20170918031,60
"1901",20170918041,53
"1902",20170918051,50
"1903",20170918061,53
"1904",20170918071,60
"1905",20170918081,67
"1906",20170918091,79
"1907",20170918101,98
"1908",20170918111,110
"1909",20170918121,115
"1910",20170918131,104
"1911",20170918141,112
"1912",20170918151,113
"1913",20170918161,110
"1914",20170918171,110
"1915",20170918181,113
"1916",20170918191,119
"1917",20170918201,119
"1918",20170918211,114
"1919",20170918221,112
"1920",20170918231,106
"1921",20170919001,98
"1922",20170919011,81
"1923",20170919021,70
"1924",20170919031,61
"1925",20170919041,54
"1926",20170919051,51
"1927",20170919061,53
"1928",20170919071,61
"1929",20170919081,68
"1930",20170919091,80
"1931",20170919101,99
"1932",20170919111,112
"1933",20170919121,117
"1934",20170919131,106
"1935",20170919141,114
"1936",20170919151,114
"1937",20170919161,112
"1938",20170919171,112
"1939",20170919181,114
"1940",20170919191,121
"1941",20170919201,121
"1942",20170919211,115
"1943",20170919221,113
"1944",20170919231,107
"1945",20170920001,102
"1946",20170920011,84
"1947",20170920021,73
"1948",20170920031,64
"1949",20170920041,56
"1950",20170920051,53
"1951",20170920061,56
"1952",20170920071,63
"1953",20170920081,71
"1954",20170920091,84
"1955",20170920101,103
"1956",20170920111,116
"1957",20170920121,122
"1958",20170920131,110
"1959",20170920141,119
"1960",20170920151,119
"1961",20170920161,116
"1962",20170920171,116
"1963",20170920181,119
"1964",20170920191,126
"1965",20170920201,126
"1966",20170920211,120
"1967",20170920221,118
"1968",20170920231,112
"1969",20170921001,99
"1970",20170921011,82
"1971",20170921021,71
"1972",20170921031,62
"1973",20170921041,54
"1974",20170921051,51
"1975",20170921061,54
"1976",20170921071,62
"1977",20170921081,69
"1978",20170921091,82
"1979",20170921101,100
"1980",20170921111,113
"1981",20170921121,118
"1982",20170921131,107
"1983",20170921141,115
"1984",20170921151,116
"1985",20170921161,113
"1986",20170921171,113
"1987",20170921181,116
"1988",20170921191,123
"1989",20170921201,122
"1990",20170921211,117
"1991",20170921221,115
"1992",20170921231,109
"1993",20170922001,102
"1994",20170922011,84
"1995",20170922021,73
"1996",20170922031,63
"1997",20170922041,56
"1998",20170922051,53
"1999",20170922061,55
"2000",20170922071,63
"2001",20170922081,71
"2002",20170922091,84
"2003",20170922101,103
"2004",20170922111,116
"2005",20170922121,121
"2006",20170922131,110
"2007",20170922141,118
"2008",20170922151,119
"2009",20170922161,116
"2010",20170922171,116
"2011",20170922181,119
"2012",20170922191,126
"2013",20170922201,126
"2014",20170922211,120
"2015",20170922221,118
"2016",20170922231,111
"2017",20170923001,105
"2018",20170923011,86
"2019",20170923021,75
"2020",20170923031,65
"2021",20170923041,57
"2022",20170923051,54
"2023",20170923061,57
"2024",20170923071,65
"2025",20170923081,73
"2026",20170923091,86
"2027",20170923101,106
"2028",20170923111,119
"2029",20170923121,125
"2030",20170923131,113
"2031",20170923141,122
"2032",20170923151,122
"2033",20170923161,119
"2034",20170923171,119
"2035",20170923181,122
"2036",20170923191,129
"2037",20170923201,129
"2038",20170923211,123
"2039",20170923221,121
"2040",20170923231,115
"2041",20170924001,100
"2042",20170924011,83
"2043",20170924021,72
"2044",20170924031,62
"2045",20170924041,55
"2046",20170924051,52
"2047",20170924061,55
"2048",20170924071,62
"2049",20170924081,70
"2050",20170924091,82
"2051",20170924101,101
"2052",20170924111,114
"2053",20170924121,120
"2054",20170924131,108
"2055",20170924141,117
"2056",20170924151,117
"2057",20170924161,114
"2058",20170924171,114
"2059",20170924181,117
"2060",20170924191,124
"2061",20170924201,124
"2062",20170924211,118
"2063",20170924221,116
"2064",20170924231,110
"2065",20170925001,93
"2066",20170925011,77
"2067",20170925021,67
"2068",20170925031,58
"2069",20170925041,51
"2070",20170925051,48
"2071",20170925061,51
"2072",20170925071,58
"2073",20170925081,65
"2074",20170925091,77
"2075",20170925101,94
"2076",20170925111,107
"2077",20170925121,111
"2078",20170925131,101
"2079",20170925141,109
